trial_type,vertex,chromo,spatial_act
Stim C3,4282,HbR,-2.287907643794321e-21
Stim C3,4283,HbO,9.378376504474429e-24
Stim C3,4283,HbR,-3.751350601789772e-24
Stim C3,4284,HbO,6.112768459438111e-23
Stim C3,4284,HbR,-2.445107383775244e-23
Stim C3,4285,HbO,0.018234151832345842
Stim C3,4285,HbR,-0.007293660732938336
Stim C3,4286,HbO,0.27206836268042756
Stim C3,4286,HbR,-0.10882734507217104
Stim C3,4287,HbO,0.4674688078830625
Stim C3,4287,HbR,-0.186987523153225
Stim C3,4288,HbO,0.04239378632505382
Stim C3,4288,HbR,-0.016957514530021527
Stim C3,4289,HbO,0.7261735386147626
Stim C3,4289,HbR,-0.290469415445905
Stim C3,4290,HbO,0.0023448076400713045
Stim C3,4290,HbR,-0.0009379230560285218
Stim C3,4291,HbO,0.001300453515474966
Stim C3,4291,HbR,-0.0005201814061899864
Stim C3,4292,HbO,0.22086911112490645
Stim C3,4292,HbR,-0.08834764444996258
Stim C3,4293,HbO,0.6988005075309272
Stim C3,4293,HbR,-0.27952020301237085
Stim C3,4294,HbO,1.6790355845941518
Stim C3,4294,HbR,-0.6716142338376606
Stim C3,4295,HbO,0.0006656379448540883
Stim C3,4295,HbR,-0.0002662551779416353
Stim C3,4296,HbO,0.00053626765286825
Stim C3,4296,HbR,-0.00021450706114730002
Stim C3,4297,HbO,0.35597235085613843
Stim C3,4297,HbR,-0.14238894034245536
Stim C3,4298,HbO,0.533471049986062
Stim C3,4298,HbR,-0.2133884199944248
Stim C3,4299,HbO,0.6264017414889419
Stim C3,4299,HbR,-0.2505606965955768
Stim C3,4300,HbO,3.0659978177204583
Stim C3,4300,HbR,-1.2263991270881833
Stim C3,4301,HbO,3.508187967877484
Stim C3,4301,HbR,-1.4032751871509939
Stim C3,4302,HbO,2.854696876709336
Stim C3,4302,HbR,-1.1418787506837342
Stim C3,4303,HbO,3.454565026801832e-05
Stim C3,4303,HbR,-1.3818260107207327e-05
Stim C3,4304,HbO,0.36140870612673065
Stim C3,4304,HbR,-0.14456348245069225
Stim C3,4305,HbO,2.2586366879843278e-05
Stim C3,4305,HbR,-9.034546751937313e-06
Stim C3,4306,HbO,2.0975785984487736
Stim C3,4306,HbR,-0.8390314393795094
Stim C3,4307,HbO,0.7314340753106133
Stim C3,4307,HbR,-0.29257363012424537
Stim C3,4308,HbO,1.5912150295177685
Stim C3,4308,HbR,-0.6364860118071074
Stim C3,4309,HbO,2.923984622811127e-07
Stim C3,4309,HbR,-1.1695938491244507e-07
Stim C3,4310,HbO,1.2230641606220984
Stim C3,4310,HbR,-0.48922566424883934
Stim C3,4311,HbO,1.3967504507353228
Stim C3,4311,HbR,-0.558700180294129
Stim C3,4312,HbO,5.690369759899672e-07
Stim C3,4312,HbR,-2.276147903959869e-07
Stim C3,4313,HbO,8.158929687437319e-07
Stim C3,4313,HbR,-3.2635718749749276e-07
Stim C3,4314,HbO,3.3587761182686377e-06
Stim C3,4314,HbR,-1.343510447307455e-06
Stim C3,4315,HbO,1.7124775648722312
Stim C3,4315,HbR,-0.6849910259488924
Stim C3,4316,HbO,0.07320075556368161
Stim C3,4316,HbR,-0.029280302225472652
Stim C3,4317,HbO,2.104594406682262e-06
Stim C3,4317,HbR,-8.418377626729049e-07
Stim C3,4318,HbO,1.8992285240428861
Stim C3,4318,HbR,-0.7596914096171546
Stim C3,4319,HbO,0.058684449236569645
Stim C3,4319,HbR,-0.02347377969462786
Stim C3,4320,HbO,1.8796397163124352
Stim C3,4320,HbR,-0.7518558865249741
Stim C3,4321,HbO,0.039135452960465125
Stim C3,4321,HbR,-0.01565418118418605
Stim C3,4322,HbO,5.753810272221204e-10
Stim C3,4322,HbR,-2.301524108888482e-10
Stim C3,4323,HbO,0.050902524813050395
Stim C3,4323,HbR,-0.020361009925220164
Stim C3,4324,HbO,0.011937976928081035
Stim C3,4324,HbR,-0.004775190771232413
Stim C3,4325,HbO,0.00851592691048156
Stim C3,4325,HbR,-0.003406370764192624
Stim C3,4326,HbO,0.05891160617485707
Stim C3,4326,HbR,-0.023564642469942835
Stim C3,4327,HbO,0.005433045301094209
Stim C3,4327,HbR,-0.0021732181204376835
Stim C3,4328,HbO,0.014151950854905672
Stim C3,4328,HbR,-0.005660780341962269
Stim C3,4329,HbO,0.0016916018800435366
Stim C3,4329,HbR,-0.0006766407520174146
Stim C3,4330,HbO,0.0013859103341029074
Stim C3,4330,HbR,-0.0005543641336411631
Stim C3,4331,HbO,9.66684593644978e-14
Stim C3,4331,HbR,-3.8667383745799114e-14
Stim C3,4332,HbO,1.8293691532632132e-13
Stim C3,4332,HbR,-7.317476613052853e-14
Stim C3,4333,HbO,2.6130179674669156e-14
Stim C3,4333,HbR,-1.0452071869867664e-14
Stim C3,4334,HbO,0.0007003977014309085
Stim C3,4334,HbR,-0.00028015908057236344
Stim C3,4335,HbO,0.0005613328860309001
Stim C3,4335,HbR,-0.00022453315441236008
Stim C3,4336,HbO,0.00019581672979621754
Stim C3,4336,HbR,-7.832669191848703e-05
Stim C3,4337,HbO,0.00017920839910667299
Stim C3,4337,HbR,-7.16833596426692e-05
Stim C3,4338,HbO,0.0003188439437302782
Stim C3,4338,HbR,-0.00012753757749211128
Stim C3,4339,HbO,7.632717761526806e-06
Stim C3,4339,HbR,-3.0530871046107233e-06
Stim C3,4340,HbO,1.2230164894133391e-06
Stim C3,4340,HbR,-4.892065957653358e-07
Stim C3,4341,HbO,1.5588357184011853e-06
Stim C3,4341,HbR,-6.23534287360474e-07
Stim C3,4342,HbO,5.45217194655796e-09
Stim C3,4342,HbR,-2.180868778623184e-09
Stim C3,4343,HbO,1.5705851582427573e-16
Stim C3,4343,HbR,-6.282340632971028e-17
Stim C3,4344,HbO,5.607056465522076e-17
Stim C3,4344,HbR,-2.2428225862088306e-17
Stim C3,4345,HbO,1.0287813278590938e-12
Stim C3,4345,HbR,-4.115125311436375e-13
Stim C3,4346,HbO,3.6270257149095118e-12
Stim C3,4346,HbR,-1.4508102859638048e-12
Stim C3,4347,HbO,6.028958370368357e-13
Stim C3,4347,HbR,-2.411583348147343e-13
Stim C3,4348,HbO,2.3800895804278046e-13
Stim C3,4348,HbR,-9.52035832171122e-14
Stim C3,4349,HbO,5.5075246925932925e-11
Stim C3,4349,HbR,-2.2030098770373175e-11
Stim C3,4350,HbO,5.6857847440712135e-21
Stim C3,4350,HbR,-2.2743138976284854e-21
Stim C3,4351,HbO,1.0410864515040289e-19
Stim C3,4351,HbR,-4.164345806016117e-20
Stim C3,4352,HbO,1.4443444043571417e-10
Stim C3,4352,HbR,-5.777377617428568e-11
Stim C3,4353,HbO,8.646843939524818e-21
Stim C3,4353,HbR,-3.458737575809927e-21
Stim C3,4354,HbO,5.752343850228146e-16
Stim C3,4354,HbR,-2.300937540091258e-16
Stim C3,4355,HbO,2.116540022709293e-15
Stim C3,4355,HbR,-8.466160090837173e-16
Stim C3,4356,HbO,2.867625372278084e-24
Stim C3,4356,HbR,-1.1470501489112336e-24
Stim C3,4357,HbO,4.0863494027856217e-19
Stim C3,4357,HbR,-1.6345397611142487e-19
Stim C3,4358,HbO,6.235875894522388e-22
Stim C3,4358,HbR,-2.4943503578089554e-22
Stim C3,4359,HbO,7.06760852830815e-24
Stim C3,4359,HbR,-2.82704341132326e-24
Stim C3,4360,HbO,3.9816118812500852e-28
Stim C3,4360,HbR,-1.5926447525000342e-28
Stim C3,4361,HbO,1.3579620955359657e-17
Stim C3,4361,HbR,-5.431848382143864e-18
Stim C3,4362,HbO,5.9129881278029e-23
Stim C3,4362,HbR,-2.3651952511211607e-23
Stim C3,4363,HbO,3.1608092349771846e-17
Stim C3,4363,HbR,-1.264323693990874e-17
Stim C3,4364,HbO,3.297228715643412e-29
Stim C3,4364,HbR,-1.3188914862573647e-29
Stim C3,4365,HbO,5.482817364864791e-27
Stim C3,4365,HbR,-2.1931269459459166e-27
Stim C3,4366,HbO,8.480482729933339e-27
Stim C3,4366,HbR,-3.392193091973335e-27
Stim C3,4367,HbO,2.0410422804935473e-20
Stim C3,4367,HbR,-8.16416912197419e-21
Stim C3,4368,HbO,4.936719721342645e-27
Stim C3,4368,HbR,-1.974687888537058e-27
Stim C3,4369,HbO,0.014158608528604595
Stim C3,4369,HbR,-0.005663443411441839
Stim C3,4370,HbO,0.3232406344875442
Stim C3,4370,HbR,-0.12929625379501766
Stim C3,4371,HbO,0.2904560724500398
Stim C3,4371,HbR,-0.11618242898001592
Stim C3,4372,HbO,0.45730212492954675
Stim C3,4372,HbR,-0.18292084997181873
Stim C3,4373,HbO,0.649496087354584
Stim C3,4373,HbR,-0.2597984349418336
Stim C3,4374,HbO,0.8273814265383503
Stim C3,4374,HbR,-0.3309525706153401
Stim C3,4375,HbO,0.6558776575341343
Stim C3,4375,HbR,-0.2623510630136537
Stim C3,4376,HbO,1.193471630276835
Stim C3,4376,HbR,-0.477388652110734
Stim C3,4377,HbO,1.4893743252550131
Stim C3,4377,HbR,-0.5957497301020053
Stim C3,4378,HbO,1.9957085142599786
Stim C3,4378,HbR,-0.7982834057039913
Stim C3,4379,HbO,2.260828899817541
Stim C3,4379,HbR,-0.9043315599270163
Stim C3,4380,HbO,2.6724200368232336
Stim C3,4380,HbR,-1.0689680147292937
Stim C3,4381,HbO,0.12998804199266273
Stim C3,4381,HbR,-0.05199521679706511
Stim C3,4382,HbO,2.1087446675877857
Stim C3,4382,HbR,-0.8434978670351142
Stim C3,4383,HbO,0.19953125011725883
Stim C3,4383,HbR,-0.07981250004690353
Stim C3,4384,HbO,3.6994244722109277
Stim C3,4384,HbR,-1.4797697888843708
Stim C3,4385,HbO,2.2552762078805393
Stim C3,4385,HbR,-0.9021104831522159
Stim C3,4386,HbO,3.8814842422811857
Stim C3,4386,HbR,-1.5525936969124743
Stim C3,4387,HbO,3.9732899128078953
Stim C3,4387,HbR,-1.5893159651231583
Stim C3,4388,HbO,1.358208157270897
Stim C3,4388,HbR,-0.5432832629083588
Stim C3,4389,HbO,3.882293101069175
Stim C3,4389,HbR,-1.55291724042767
Stim C3,4390,HbO,0.00025308321315528615
Stim C3,4390,HbR,-0.00010123328526211447
Stim C3,4391,HbO,0.8041722816002905
Stim C3,4391,HbR,-0.32166891264011627
Stim C3,4392,HbO,8.488508977695079e-05
Stim C3,4392,HbR,-3.395403591078032e-05
Stim C3,4393,HbO,1.585172884709804
Stim C3,4393,HbR,-0.6340691538839216
Stim C3,4394,HbO,4.230890435815886e-05
Stim C3,4394,HbR,-1.6923561743263546e-05
Stim C3,4395,HbO,2.536108089477369
Stim C3,4395,HbR,-1.0144432357909476
Stim C3,4396,HbO,0.5393438390983119
Stim C3,4396,HbR,-0.21573753563932477
Stim C3,4397,HbO,1.8734366251455505e-05
Stim C3,4397,HbR,-7.4937465005822035e-06
Stim C3,4398,HbO,0.629116940456732
Stim C3,4398,HbR,-0.25164677618269277
Stim C3,4399,HbO,0.4691288769612194
Stim C3,4399,HbR,-0.18765155078448778
Stim C3,4400,HbO,2.2660179368886872
Stim C3,4400,HbR,-0.9064071747554749
Stim C3,4401,HbO,2.351732139619075
Stim C3,4401,HbR,-0.9406928558476303
Stim C3,4402,HbO,1.7427189719530125
Stim C3,4402,HbR,-0.6970875887812051
Stim C3,4403,HbO,1.196913180564053
Stim C3,4403,HbR,-0.4787652722256211
Stim C3,4404,HbO,1.4739682564928291
Stim C3,4404,HbR,-0.5895873025971319
Stim C3,4405,HbO,0.2522002096117981
Stim C3,4405,HbR,-0.10088008384471929
Stim C3,4406,HbO,1.6886656883606815e-07
Stim C3,4406,HbR,-6.754662753442727e-08
Stim C3,4407,HbO,3.8773269839260637e-07
Stim C3,4407,HbR,-1.5509307935704257e-07
Stim C3,4408,HbO,4.084280521515942e-06
Stim C3,4408,HbR,-1.6337122086063769e-06
Stim C3,4409,HbO,4.91200878929825e-07
Stim C3,4409,HbR,-1.9648035157192999e-07
Stim C3,4410,HbO,1.6390401451494228
Stim C3,4410,HbR,-0.655616058059769
Stim C3,4411,HbO,0.09931423800578787
Stim C3,4411,HbR,-0.039725695202315156
Stim C3,4412,HbO,0.10275613726431752
Stim C3,4412,HbR,-0.04110245490572702
Stim C3,4413,HbO,0.06292080097204711
Stim C3,4413,HbR,-0.025168320388818846
Stim C3,4414,HbO,0.061431081350467404
Stim C3,4414,HbR,-0.024572432540186963
Stim C3,4415,HbO,1.0204458586972688e-11
Stim C3,4415,HbR,-4.081783434789076e-12
Stim C3,4416,HbO,1.4575810624172242e-11
Stim C3,4416,HbR,-5.830324249668897e-12
Stim C3,4417,HbO,0.1348542471365571
Stim C3,4417,HbR,-0.05394169885462284
Stim C3,4418,HbO,0.015649915008193505
Stim C3,4418,HbR,-0.006259966003277403
Stim C3,4419,HbO,0.0024865042817812785
Stim C3,4419,HbR,-0.000994601712712511
Stim C3,4420,HbO,0.018370665181466947
Stim C3,4420,HbR,-0.007348266072586779
Stim C3,4421,HbO,0.025860734189847162
Stim C3,4421,HbR,-0.010344293675938863
Stim C3,4422,HbO,0.014550448595529659
Stim C3,4422,HbR,-0.005820179438211864
Stim C3,4423,HbO,0.024822068049001295
Stim C3,4423,HbR,-0.00992882721960052
Stim C3,4424,HbO,0.0013472210337034077
Stim C3,4424,HbR,-0.000538888413481363
Stim C3,4425,HbO,2.1349427328670315e-06
Stim C3,4425,HbR,-8.539770931468126e-07
Stim C3,4426,HbO,1.1016851728931614e-08
Stim C3,4426,HbR,-4.406740691572645e-09
Stim C3,4427,HbO,9.90060523241373e-10
Stim C3,4427,HbR,-3.9602420929654925e-10
Stim C3,4428,HbO,4.8022239331639624e-12
Stim C3,4428,HbR,-1.920889573265585e-12
Stim C3,4429,HbO,3.911298318955153e-18
Stim C3,4429,HbR,-1.5645193275820608e-18
Stim C3,4430,HbO,4.1132362061338847e-10
Stim C3,4430,HbR,-1.645294482453554e-10
Stim C3,4431,HbO,7.865002307867313e-20
Stim C3,4431,HbR,-3.1460009231469245e-20
Stim C3,4432,HbO,1.33652439577222e-10
Stim C3,4432,HbR,-5.34609758308888e-11
Stim C3,4433,HbO,6.34551942440726e-11
Stim C3,4433,HbR,-2.5382077697629046e-11
Stim C3,4434,HbO,1.937885044050376e-20
Stim C3,4434,HbR,-7.751540176201503e-21
Stim C3,4435,HbO,1.3353605708848859e-20
Stim C3,4435,HbR,-5.341442283539545e-21
Stim C3,4436,HbO,7.545767111256509e-21
Stim C3,4436,HbR,-3.018306844502604e-21
Stim C3,4437,HbO,4.664815602928257e-21
Stim C3,4437,HbR,-1.865926241171303e-21
Stim C3,4438,HbO,3.757860467914699e-15
Stim C3,4438,HbR,-1.5031441871658796e-15
Stim C3,4439,HbO,4.0661596203176664e-22
Stim C3,4439,HbR,-1.6264638481270668e-22
Stim C3,4440,HbO,1.4336021073532901e-16
Stim C3,4440,HbR,-5.734408429413159e-17
Stim C3,4441,HbO,3.1742689319221803e-23
Stim C3,4441,HbR,-1.2697075727688722e-23
Stim C3,4442,HbO,1.4344134616175098e-22
Stim C3,4442,HbR,-5.73765384647004e-23
Stim C3,4443,HbO,6.836780551581867e-23
Stim C3,4443,HbR,-2.734712220632747e-23
Stim C3,4444,HbO,1.3025559855416557e-25
Stim C3,4444,HbR,-5.210223942166623e-26
Stim C3,4445,HbO,1.136417328562504e-19
Stim C3,4445,HbR,-4.5456693142500153e-20
Stim C3,4446,HbO,2.059120549194734e-26
Stim C3,4446,HbR,-8.236482196778935e-27
Stim C3,4447,HbO,7.412387890038703e-29
Stim C3,4447,HbR,-2.9649551560154814e-29
Stim C3,4448,HbO,4.545210943560523e-20
Stim C3,4448,HbR,-1.818084377424209e-20
Stim C3,4449,HbO,1.6549041983186296e-28
Stim C3,4449,HbR,-6.619616793274519e-29
Stim C3,4450,HbO,7.944499992638333e-27
Stim C3,4450,HbR,-3.1777999970553333e-27
Stim C3,4451,HbO,4.506583140169769e-22
Stim C3,4451,HbR,-1.802633256067908e-22
Stim C3,4452,HbO,0.022403775580669257
Stim C3,4452,HbR,-0.008961510232267704
Stim C3,4453,HbO,0.04920792426536821
Stim C3,4453,HbR,-0.019683169706147283
Stim C3,4454,HbO,1.5051516792122408
Stim C3,4454,HbR,-0.6020606716848963
Stim C3,4455,HbO,1.6599216543188664
Stim C3,4455,HbR,-0.6639686617275465
Stim C3,4456,HbO,1.2311765517964102
Stim C3,4456,HbR,-0.49247062071856407
Stim C3,4457,HbO,3.451245146645224
Stim C3,4457,HbR,-1.3804980586580897
Stim C3,4458,HbO,1.2688938090258215
Stim C3,4458,HbR,-0.5075575236103285
Stim C3,4459,HbO,1.0792076048307129
Stim C3,4459,HbR,-0.4316830419322852
Stim C3,4460,HbO,0.25774107636338645
Stim C3,4460,HbR,-0.10309643054535458
Stim C3,4461,HbO,1.0242473418094469
Stim C3,4461,HbR,-0.4096989367237788
Stim C3,4462,HbO,0.0003755013915257835
Stim C3,4462,HbR,-0.00015020055661031341
Stim C3,4463,HbO,0.4354283075069106
Stim C3,4463,HbR,-0.17417132300276428
Stim C3,4464,HbO,1.2046670404635698
Stim C3,4464,HbR,-0.48186681618542804
Stim C3,4465,HbO,3.59795938462719
Stim C3,4465,HbR,-1.439183753850876
Stim C3,4466,HbO,0.00014698797305393434
Stim C3,4466,HbR,-5.879518922157373e-05
Stim C3,4467,HbO,1.810566309121658
Stim C3,4467,HbR,-0.7242265236486631
Stim C3,4468,HbO,1.177340500162321
Stim C3,4468,HbR,-0.4709362000649285
Stim C3,4469,HbO,1.2903695367716927
Stim C3,4469,HbR,-0.516147814708677
Stim C3,4470,HbO,1.6374109071765903
Stim C3,4470,HbR,-0.654964362870636
Stim C3,4471,HbO,3.057072826021312
Stim C3,4471,HbR,-1.2228291304085248
Stim C3,4472,HbO,0.7436179792055857
Stim C3,4472,HbR,-0.29744719168223427
Stim C3,4473,HbO,0.4026950270728554
Stim C3,4473,HbR,-0.16107801082914217
Stim C3,4474,HbO,5.907692352347103e-06
Stim C3,4474,HbR,-2.363076940938841e-06
Stim C3,4475,HbO,2.498357137916363
Stim C3,4475,HbR,-0.9993428551665453
Stim C3,4476,HbO,2.109045260849446
Stim C3,4476,HbR,-0.8436181043397785
Stim C3,4477,HbO,1.9116290080898166
Stim C3,4477,HbR,-0.7646516032359267
Stim C3,4478,HbO,1.5217069589522259
Stim C3,4478,HbR,-0.6086827835808903
Stim C3,4479,HbO,1.8000697535725216
Stim C3,4479,HbR,-0.7200279014290087
Stim C3,4480,HbO,6.402930089434876e-07
Stim C3,4480,HbR,-2.5611720357739505e-07
Stim C3,4481,HbO,1.7884228354771012
Stim C3,4481,HbR,-0.7153691341908407
Stim C3,4482,HbO,1.7477071004472102
Stim C3,4482,HbR,-0.699082840178884
Stim C3,4483,HbO,2.123848321866026
Stim C3,4483,HbR,-0.8495393287464105
Stim C3,4484,HbO,0.1593889905433553
Stim C3,4484,HbR,-0.06375559621734213
Stim C3,4485,HbO,2.068014832831116
Stim C3,4485,HbR,-0.8272059331324464
Stim C3,4486,HbO,0.1356255655212383
Stim C3,4486,HbR,-0.054250226208495324
Stim C3,4487,HbO,0.07582348380860618
Stim C3,4487,HbR,-0.030329393523442476
Stim C3,4488,HbO,0.14620345317328867
Stim C3,4488,HbR,-0.05848138126931547
Stim C3,4489,HbO,2.5507386258219906e-11
Stim C3,4489,HbR,-1.0202954503287961e-11
Stim C3,4490,HbO,0.024636756855068206
Stim C3,4490,HbR,-0.009854702742027283
Stim C3,4491,HbO,0.05371720946794441
Stim C3,4491,HbR,-0.021486883787177766
Stim C3,4492,HbO,0.13501748874259606
Stim C3,4492,HbR,-0.05400699549703843
Stim C3,4493,HbO,0.030226730716798444
Stim C3,4493,HbR,-0.012090692286719378
Stim C3,4494,HbO,0.10327090251204561
Stim C3,4494,HbR,-0.04130836100481826
Stim C3,4495,HbO,0.002333874385452292
Stim C3,4495,HbR,-0.0009335497541809168
Stim C3,4496,HbO,0.048851477340369355
Stim C3,4496,HbR,-0.019540590936147746
Stim C3,4497,HbO,0.013941519927445991
Stim C3,4497,HbR,-0.0055766079709783966
Stim C3,4498,HbO,0.031216700836359437
Stim C3,4498,HbR,-0.012486680334543776
Stim C3,4499,HbO,0.03944013387015176
Stim C3,4499,HbR,-0.015776053548060703
Stim C3,4500,HbO,1.5223314884772082e-13
Stim C3,4500,HbR,-6.089325953908834e-14
Stim C3,4501,HbO,0.0005747282833780531
Stim C3,4501,HbR,-0.0002298913133512212
Stim C3,4502,HbO,0.0007520261386977576
Stim C3,4502,HbR,-0.0003008104554791031
Stim C3,4503,HbO,0.000698335016381068
Stim C3,4503,HbR,-0.0002793340065524272
Stim C3,4504,HbO,4.513135543836942e-05
Stim C3,4504,HbR,-1.805254217534777e-05
Stim C3,4505,HbO,0.00015763525103403274
Stim C3,4505,HbR,-6.30541004136131e-05
Stim C3,4506,HbO,0.00015219079565452777
Stim C3,4506,HbR,-6.087631826181111e-05
Stim C3,4507,HbO,1.0691163172006238e-05
Stim C3,4507,HbR,-4.276465268802495e-06
Stim C3,4508,HbO,5.500663055005524e-08
Stim C3,4508,HbR,-2.20026522200221e-08
Stim C3,4509,HbO,3.3249681519231728e-09
Stim C3,4509,HbR,-1.3299872607692694e-09
Stim C3,4510,HbO,8.20327001755671e-17
Stim C3,4510,HbR,-3.2813080070226836e-17
Stim C3,4511,HbO,2.137149450403996e-09
Stim C3,4511,HbR,-8.548597801615984e-10
Stim C3,4512,HbO,8.450841226827217e-12
Stim C3,4512,HbR,-3.3803364907308864e-12
Stim C3,4513,HbO,9.141862956925644e-13
Stim C3,4513,HbR,-3.6567451827702574e-13
Stim C3,4514,HbO,3.826451082176954e-20
Stim C3,4514,HbR,-1.5305804328707816e-20
Stim C3,4515,HbO,1.3139571087441803e-11
Stim C3,4515,HbR,-5.255828434976721e-12
Stim C3,4516,HbO,5.269666514072181e-15
Stim C3,4516,HbR,-2.1078666056288727e-15
Stim C3,4517,HbO,1.8094114767329373e-19
Stim C3,4517,HbR,-7.237645906931749e-20
Stim C3,4518,HbO,3.397079271037789e-10
Stim C3,4518,HbR,-1.3588317084151158e-10
Stim C3,4519,HbO,7.164991541291833e-21
Stim C3,4519,HbR,-2.8659966165167333e-21
Stim C3,4520,HbO,5.379654535480515e-21
Stim C3,4520,HbR,-2.1518618141922064e-21
Stim C3,4521,HbO,7.317520146186625e-21
Stim C3,4521,HbR,-2.92700805847465e-21
Stim C3,4522,HbO,1.7369308065794563e-20
Stim C3,4522,HbR,-6.947723226317825e-21
Stim C3,4523,HbO,2.8540605644428555e-21
Stim C3,4523,HbR,-1.1416242257771424e-21
Stim C3,4524,HbO,1.6728456886920837e-21
Stim C3,4524,HbR,-6.6913827547683345e-22
Stim C3,4525,HbO,2.148374904362556e-25
Stim C3,4525,HbR,-8.593499617450222e-26
Stim C3,4526,HbO,2.2564960192040167e-28
Stim C3,4526,HbR,-9.025984076816067e-29
Stim C3,4527,HbO,7.0570060409089505e-28
Stim C3,4527,HbR,-2.82280241636358e-28
Stim C3,4528,HbO,4.071151445462898e-29
Stim C3,4528,HbR,-1.6284605781851593e-29
Stim C3,4529,HbO,2.6671706177189245e-26
Stim C3,4529,HbR,-1.06686824708757e-26
Stim C3,4530,HbO,5.307515737821439e-23
Stim C3,4530,HbR,-2.1230062951285752e-23
Stim C3,4531,HbO,2.168424028480261e-22
Stim C3,4531,HbR,-8.673696113921045e-23
Stim C3,4532,HbO,0.016688907473035777
Stim C3,4532,HbR,-0.006675562989214312
Stim C3,4533,HbO,0.027818895579619373
Stim C3,4533,HbR,-0.01112755823184775
Stim C3,4534,HbO,0.05689222534666243
Stim C3,4534,HbR,-0.022756890138664977
Stim C3,4535,HbO,0.0024390490400709535
Stim C3,4535,HbR,-0.0009756196160283814
Stim C3,4536,HbO,2.8771601759639602
Stim C3,4536,HbR,-1.1508640703855841
Stim C3,4537,HbO,2.659043646442951
Stim C3,4537,HbR,-1.0636174585771805
Stim C3,4538,HbO,0.1957677064913485
Stim C3,4538,HbR,-0.07830708259653942
Stim C3,4539,HbO,2.596529161536987
Stim C3,4539,HbR,-1.038611664614795
Stim C3,4540,HbO,0.001436576675789593
Stim C3,4540,HbR,-0.0005746306703158373
Stim C3,4541,HbO,0.18256923727089142
Stim C3,4541,HbR,-0.07302769490835656
Stim C3,4542,HbO,0.1976726802120711
Stim C3,4542,HbR,-0.07906907208482844
Stim C3,4543,HbO,0.2549244025588424
Stim C3,4543,HbR,-0.10196976102353697
Stim C3,4544,HbO,2.5711930623984287
Stim C3,4544,HbR,-1.0284772249593717
Stim C3,4545,HbO,0.3119255228974266
Stim C3,4545,HbR,-0.12477020915897065
Stim C3,4546,HbO,3.9911675294297315
Stim C3,4546,HbR,-1.5964670117718927
Stim C3,4547,HbO,0.3254019414958287
Stim C3,4547,HbR,-0.13016077659833147
Stim C3,4548,HbO,0.4257846538162374
Stim C3,4548,HbR,-0.17031386152649494
Stim C3,4549,HbO,2.3977687012128306
Stim C3,4549,HbR,-0.9591074804851323
Stim C3,4550,HbO,0.5819616965278597
Stim C3,4550,HbR,-0.23278467861114385
Stim C3,4551,HbO,0.7889539497744462
Stim C3,4551,HbR,-0.31558157990977853
Stim C3,4552,HbO,0.9616311083977506
Stim C3,4552,HbR,-0.3846524433591003
Stim C3,4553,HbO,3.7229063355634846
Stim C3,4553,HbR,-1.4891625342253938
Stim C3,4554,HbO,7.674022411282824e-05
Stim C3,4554,HbR,-3.06960896451313e-05
Stim C3,4555,HbO,2.0266616772313917
Stim C3,4555,HbR,-0.8106646708925568
Stim C3,4556,HbO,5.096508766123633e-05
Stim C3,4556,HbR,-2.0386035064494535e-05
Stim C3,4557,HbO,1.741702699942545e-05
Stim C3,4557,HbR,-6.96681079977018e-06
Stim C3,4558,HbO,1.199927460844438e-05
Stim C3,4558,HbR,-4.799709843377753e-06
Stim C3,4559,HbO,3.263946111647478
Stim C3,4559,HbR,-1.305578444658991
Stim C3,4560,HbO,0.5269242124652873
Stim C3,4560,HbR,-0.2107696849861149
Stim C3,4561,HbO,2.6165120234981165
Stim C3,4561,HbR,-1.0466048093992468
Stim C3,4562,HbO,0.9457960961350895
Stim C3,4562,HbR,-0.37831843845403584
Stim C3,4563,HbO,7.267087879098534e-08
Stim C3,4563,HbR,-2.906835151639413e-08
Stim C3,4564,HbO,2.1976548688997934
Stim C3,4564,HbR,-0.8790619475599175
Stim C3,4565,HbO,2.141751273765137e-07
Stim C3,4565,HbR,-8.567005095060548e-08
Stim C3,4566,HbO,1.478598010122979
Stim C3,4566,HbR,-0.5914392040491915
Stim C3,4567,HbO,1.4122190729232187
Stim C3,4567,HbR,-0.5648876291692875
Stim C3,4568,HbO,0.2887072273661036
Stim C3,4568,HbR,-0.11548289094644144
Stim C3,4569,HbO,0.22827090818818224
Stim C3,4569,HbR,-0.09130836327527289
Stim C3,4570,HbO,0.22541523379907585
Stim C3,4570,HbR,-0.09016609351963036
Stim C3,4571,HbO,0.19371019150197374
Stim C3,4571,HbR,-0.07748407660078951
Stim C3,4572,HbO,0.13269637010531035
Stim C3,4572,HbR,-0.053078548042124134
Stim C3,4573,HbO,4.3167595515672356e-10
